id,gender,citizenship,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,salary,business_net_income,commission,other_income,incentive_commission,other_gig_work_salary,other_income_pension_remittance,total_cash_inflow,miscellaneous,clothing,rental_expenses,salaries_helper,transportation,utilities,household_premium,loan_payments,fuel_lpg,medical_expenses,food_expenses,other_expenses,education_expenses,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
3631.0,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,169250.0,0.0,0.0,0.0,0.0,0.0,0.0,169250.0,2000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,7500.0,0.0,7000.0,21500.0,147750.0,More than 2 years,Owned,1-5 years,Married,2-3,No,1-2 years,Professional/Managerial/Officer,0.0,No
3664.0,Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,20073.0,0.0,0.0,0.0,0.0,0.0,0.0,20073.0,0.0,0.0,2000.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,4000.0,16073.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Others,0.0,No
3665.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,25000.0,0.0,0.0,18000.0,0.0,0.0,0.0,43000.0,1500.0,2000.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,8000.0,0.0,500.0,12500.0,30500.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,2-5 years,Others,0.0,No
3697.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1000.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,3700.0,21300.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0.0,No
3730.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,50000.0,500.0,500.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,7000.0,0.0,500.0,10500.0,39500.0,More than 2 years,Others,1-5 years,Single,2-3,Yes,2-5 years,Others,0.0,No
3763.0,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,70000.0,0.0,0.0,50000.0,0.0,0.0,0.0,120000.0,1500.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,16500.0,103500.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0.0,Yes
3796.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,180000.0,15000.0,0.0,20000.0,0.0,0.0,0.0,215000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,50000.0,165000.0,More than 2 years,Owned,1-5 years,Married,2-3,No,2-5 years,Others,0.0,Yes
3829.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,25000.0,300000.0,10090.0,0.0,0.0,0.0,0.0,335090.0,0.0,1500.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,1000.0,8500.0,326590.0,More than 2 years,Free,1-5 years,Married,2-3,Yes,2-5 years,Others,0.0,No
3862.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,20000.0,30000.0,5000.0,0.0,0.0,0.0,0.0,55000.0,500.0,900.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,2000.0,0.0,500.0,7500.0,47500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Others,0.0,No
3863.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,25000.0,0.0,10010.0,0.0,0.0,0.0,0.0,35010.0,0.0,500.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,3000.0,0.0,1001.0,7001.0,28009.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,1-2 years,Others,0.0,No
3864.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,9000.0,16000.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0.0,No
3895.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,2000.0,500.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,5000.0,0.0,2000.0,11500.0,2088500.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0.0,Yes
3962.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,0.0,30779.0,0.0,0.0,0.0,0.0,0.0,30779.0,0.0,500.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,4800.0,25979.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0.0,No
3963.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,0.0,30779.0,0.0,0.0,0.0,0.0,0.0,30779.0,0.0,500.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,4800.0,25979.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0.0,No
3994.0,Female,Filipino,Probationary,No other source of income,Yes,No,0.0,11000.0,0.0,0.0,10000.0,0.0,0.0,0.0,21000.0,500.0,500.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,4000.0,17000.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Others,0.0,Yes
4027.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,25000.0,0.0,10010.0,10010.0,0.0,0.0,0.0,45020.0,0.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2000.0,0.0,500.0,3500.0,41520.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0.0,No
4028.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,25000.0,25000.0,5000.0,4500.0,0.0,0.0,0.0,59500.0,500.0,500.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,2000.0,0.0,1000.0,4250.0,55250.0,More than 2 years,Free,1-5 years,Separated,2-3,No,1-2 years,Others,200.0,No
4060.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,9000.0,0.0,400.0,500.0,0.0,0.0,0.0,9900.0,0.0,1000.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,2000.0,0.0,1000.0,4800.0,5100.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,1-2 years,Others,250.0,No
4093.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2000.0,0.0,500.0,3500.0,11500.0,More than 2 years,Owned,1-5 years,Separated,2-3,Yes,1-2 years,Others,0.0,No
4126.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,26.0,10.0,1.0,1.0,0.0,0.0,0.0,38.0,10.0,1000.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1021.0,-983.0,More than 2 years,Owned,1-5 years,Married,0-1,No,2-5 years,Professional/Non-Officer/Skilled,1.0,No
4159.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,25000.0,25000.0,8000.0,5000.0,0.0,0.0,0.0,63000.0,500.0,500.0,500.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2000.0,0.0,700.0,7200.0,55800.0,1-2 years,Free,1-5 years,Single,0-1,No,1-2 years,Others,600.0,No
4192.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,6000.0,-6000.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Others,0.0,No
4225.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,5000.0,1000.0,4000.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,5000.0,0.0,1500.0,18000.0,7000.0,1-2 years,Rented,1-5 years,Separated,2-3,Yes,1-2 years,Others,0.0,No
4226.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,32300.0,0.0,3000.0,9000.0,0.0,0.0,0.0,44300.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,5500.0,38800.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,0.0,No
4227.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,7500.0,-7500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0.0,No
4258.0,Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,28501.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0.0,Yes
4259.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,30000.0,25000.0,5000.0,2000.0,0.0,0.0,0.0,62000.0,2000.0,2000.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,15000.0,0.0,2000.0,22500.0,39500.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,1-2 years,Others,0.0,No
4260.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,25000.0,0.0,4000.0,40000.0,0.0,0.0,0.0,69000.0,3500.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,7000.0,62000.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,Yes
4261.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,27300.0,0.0,0.0,3000.0,0.0,0.0,0.0,30300.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,3000.0,27300.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0.0,No
4291.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,20000.0,25000.0,10000.0,0.0,0.0,0.0,0.0,55000.0,2000.0,2000.0,1500.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,14500.0,40500.0,More than 2 years,Owned,1-5 years,Married,0-1,No,1-2 years,Others,0.0,No
4292.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,20000.0,25000.0,10000.0,0.0,0.0,0.0,0.0,55000.0,2000.0,2000.0,1500.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,14500.0,40500.0,More than 2 years,Owned,1-5 years,Married,0-1,No,1-2 years,Others,0.0,No
4324.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,30000.0,20000.0,10010.0,0.0,0.0,0.0,0.0,60010.0,500.0,500.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,2000.0,0.0,500.0,6100.0,53910.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Others,160.0,No
4357.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,55000.0,40000.0,0.0,10000.0,0.0,0.0,0.0,105000.0,0.0,2000.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,11500.0,93500.0,More than 2 years,Owned,1-5 years,Married,0-1,No,2-5 years,Others,0.0,No
4358.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,60700.0,10000.0,0.0,0.0,0.0,0.0,0.0,70700.0,3000.0,500.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,12500.0,58200.0,More than 2 years,Owned,1-5 years,Married,2-3,No,2-5 years,Professional/Managerial/Officer,0.0,Yes
4361.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,35000.0,25000.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,5000.0,0.0,1000.0,9000.0,51000.0,More than 2 years,Rented,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0.0,Yes
4363.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,2000.0,7000.0,18000.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0.0,No
4390.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,15000.0,12000.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2000.0,25000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0.0,Yes
4391.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,65000.0,0.0,10000.0,0.0,0.0,0.0,0.0,75000.0,5000.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,8000.0,0.0,5000.0,33000.0,42000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,17000.0,Yes
4423.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,21500.0,20000.0,5000.0,40000.0,0.0,0.0,0.0,86500.0,5000.0,3000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,9000.0,0.0,10000.0,30000.0,56500.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,2000.0,Yes
4456.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,20000.0,0.0,0.0,5000.0,0.0,0.0,0.0,25000.0,1000.0,2000.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,7000.0,0.0,1000.0,12500.0,12500.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Others,1500.0,No
4522.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,35000.0,0.0,10000.0,0.0,0.0,0.0,0.0,45000.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,2000.0,6500.0,38500.0,More than 2 years,Free,1-5 years,Widowed,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0.0,No
4556.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,45000.0,25000.0,0.0,6000.0,0.0,0.0,0.0,76000.0,2000.0,2000.0,4500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,20000.0,56000.0,More than 2 years,Rented,1-5 years,Married,2-3,Yes,1-2 years,Professional/Managerial/Officer,0.0,No
4588.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,30000.0,40000.0,20000.0,50000.0,0.0,0.0,0.0,140000.0,2000.0,1000.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,10000.0,0.0,5000.0,23000.0,117000.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,5000.0,Yes
4621.0,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,3500.0,-1650.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,0.0,Yes
4654.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,36000.0,30000.0,25000.0,0.0,0.0,0.0,0.0,91000.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,89500.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,4000.0,No
4721.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,20000.0,7500.0,0.0,0.0,0.0,0.0,0.0,27500.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,4000.0,23500.0,More than 2 years,Owned,1-5 years,Married,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,Yes
4753.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,30000.0,10000.0,15000.0,0.0,0.0,0.0,0.0,55000.0,1000.0,1000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,6000.0,49000.0,More than 2 years,Owned,1-5 years,Married,0-1,No,2-5 years,Professional/Managerial/Officer,2000.0,Yes
4754.0,Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,23500.0,0.0,5300.0,0.0,0.0,0.0,0.0,28800.0,2000.0,2000.0,4500.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,6000.0,0.0,1000.0,18000.0,10800.0,More than 2 years,Rented,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0.0,Yes
4786.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,35000.0,20000.0,15000.0,10000.0,0.0,0.0,0.0,80000.0,0.0,1500.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,9000.0,71000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,2500.0,Yes
4819.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,9000.0,21000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No
4852.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,2500.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,19500.0,1-2 years,Rented,1-5 years,Single,2-3,No,1-2 years,Professional/Managerial/Officer,0.0,No
4885.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,45000.0,41000.0,25000.0,9000.0,0.0,0.0,0.0,120000.0,1800.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,7300.0,112700.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0.0,No
4918.0,Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,30000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,50000.0,0.0,1500.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,7700.0,42300.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0.0,Yes
4952.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,20000.0,30000.0,3000.0,0.0,0.0,0.0,0.0,53000.0,2500.0,5000.0,2500.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,5000.0,0.0,3000.0,18800.0,34200.0,More than 2 years,Owned,More than 5 years,Single,0-1,Yes,More than 5 years,Others,0.0,No
4953.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,6000.0,5000.0,6113.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18613.0,21387.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0.0,No
4954.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,30000.0,0.0,5000.0,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,3500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,15000.0,0.0,5000.0,25000.0,10000.0,More than 2 years,Rented,1-5 years,Married,2-3,Yes,2-5 years,Others,0.0,No
4956.0,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,43500.0,0.0,0.0,20000.0,0.0,0.0,0.0,63500.0,500.0,1000.0,8000.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,17000.0,46500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,0.0,Yes
4959.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,0.0,6000.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,5000.0,0.0,3000.0,10000.0,26000.0,More than 2 years,Owned,1-5 years,Separated,0-1,Yes,2-5 years,Others,0.0,No
4961.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,25000.0,100.0,100.0,0.0,0.0,0.0,0.0,25200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25200.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0.0,No
4962.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,27600.0,0.0,0.0,0.0,0.0,0.0,0.0,27600.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,7000.0,0.0,2000.0,11000.0,16600.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Others,0.0,No
4963.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,5400.0,44600.0,More than 2 years,Owned,1-5 years,Separated,2-3,No,2-5 years,Others,0.0,No
4964.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,45000.0,0.0,12000.0,0.0,0.0,0.0,0.0,57000.0,1000.0,500.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,12800.0,44200.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Others,0.0,No
4965.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,1000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,5000.0,0.0,1000.0,13000.0,17000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,0.0,No
4966.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,20000.0,10000.0,0.0,0.0,0.0,0.0,60000.0,500.0,1000.0,4000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,18500.0,41500.0,More than 2 years,Rented,More than 5 years,Single,2-3,No,More than 5 years,Others,0.0,No
4967.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,45000.0,1001.0,5000.0,5000.0,0.0,0.0,0.0,56001.0,2000.0,100.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,3000.0,0.0,1000.0,7101.0,48900.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,0.0,No
4968.0,Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,32000.0,4000.0,0.0,5000.0,0.0,0.0,0.0,41000.0,1000.0,1000.0,4000.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,8700.0,32300.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0.0,No
5017.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,35000.0,35000.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,10000.0,0.0,1500.0,13500.0,56500.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,2-5 years,Others,0.0,No
5050.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,40000.0,35000.0,5000.0,10000.0,0.0,0.0,0.0,90000.0,1000.0,3000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,6000.0,0.0,2000.0,14000.0,76000.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,2-5 years,Others,500.0,No
5083.0,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,30000.0,0.0,15000.0,0.0,0.0,0.0,0.0,45000.0,500.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,3000.0,0.0,1000.0,5500.0,39500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,0.0,No
